Driver_ID,Driver_Name,Age,Experience_Years,Region,Safety_Score,Safety_Category
910054,Driver_10053,28,29,North,56.2,Low
910055,Driver_10054,59,8,West,83.7,Good
910056,Driver_10055,24,27,East,94.8,Excellent
910057,Driver_10056,32,11,North,79.1,Good
910058,Driver_10057,34,2,South,68.0,Average
910059,Driver_10058,57,25,North,62.0,Average
910060,Driver_10059,55,0,West,88.4,Good
910061,Driver_10060,49,1,North,55.1,Low
910062,Driver_10061,54,4,East,63.5,Average
910063,Driver_10062,33,13,East,75.7,Good
910064,Driver_10063,40,21,East,83.5,Good
910065,Driver_10064,35,22,South,73.4,Average
910066,Driver_10065,34,16,North,65.6,Average
910067,Driver_10066,46,28,Central,83.1,Good
910068,Driver_10067,21,30,East,86.0,Good
910069,Driver_10068,34,5,Central,71.9,Average
910070,Driver_10069,60,19,Central,62.9,Average
910071,Driver_10070,59,11,West,92.4,Excellent
910072,Driver_10071,41,17,Central,75.0,Average
910073,Driver_10072,45,1,East,93.7,Excellent
910074,Driver_10073,57,7,West,83.5,Good
910075,Driver_10074,58,10,Central,94.5,Excellent
910076,Driver_10075,21,16,Central,91.7,Excellent
910077,Driver_10076,22,23,East,52.1,Low
910078,Driver_10077,62,23,North,86.8,Good
910079,Driver_10078,32,16,Central,96.1,Excellent
910080,Driver_10079,30,24,North,50.3,Low
910081,Driver_10080,21,24,North,63.7,Average
910082,Driver_10081,31,25,North,56.8,Low
910083,Driver_10082,42,6,South,50.6,Low
910084,Driver_10083,57,21,West,88.5,Good
910085,Driver_10084,58,17,Central,67.1,Average
910086,Driver_10085,25,3,West,62.1,Average
910087,Driver_10086,59,9,Central,61.6,Average
910088,Driver_10087,48,30,West,53.4,Low
910089,Driver_10088,32,23,North,71.7,Average
910090,Driver_10089,41,15,West,96.9,Excellent
910091,Driver_10090,63,25,South,56.6,Low
910092,Driver_10091,51,3,North,74.4,Average
910093,Driver_10092,51,24,East,99.6,Excellent
910094,Driver_10093,44,11,South,65.5,Average
910095,Driver_10094,25,14,South,58.2,Low
910096,Driver_10095,23,23,East,70.0,Average
910097,Driver_10096,50,3,Central,95.2,Excellent
910098,Driver_10097,52,16,Central,70.4,Average
910099,Driver_10098,45,24,West,99.2,Excellent
910100,Driver_10099,40,8,North,70.0,Average
910101,Driver_10100,56,14,South,58.4,Low
910102,Driver_10101,32,0,Central,58.1,Low
910103,Driver_10102,27,16,South,78.9,Good
910104,Driver_10103,45,13,East,70.6,Average
910105,Driver_10104,23,2,East,76.3,Good
910106,Driver_10105,27,21,Central,99.9,Excellent
910107,Driver_10106,55,0,West,73.0,Average
910108,Driver_10107,54,4,West,50.1,Low
910109,Driver_10108,30,9,West,53.7,Low
910110,Driver_10109,41,16,East,53.6,Low
910111,Driver_10110,35,16,West,69.8,Average
910112,Driver_10111,40,7,North,90.9,Excellent
910113,Driver_10112,43,22,East,91.6,Excellent
910114,Driver_10113,34,18,East,55.5,Low
910115,Driver_10114,31,19,East,70.2,Average
910116,Driver_10115,25,29,West,62.7,Average
910117,Driver_10116,53,20,North,79.7,Good
910118,Driver_10117,50,11,Central,51.1,Low
910119,Driver_10118,33,25,South,59.5,Low
910120,Driver_10119,49,11,South,84.3,Good
910121,Driver_10120,45,28,West,77.1,Good
910122,Driver_10121,56,25,East,56.2,Low
910123,Driver_10122,57,19,North,69.2,Average
910124,Driver_10123,29,10,East,98.3,Excellent
910125,Driver_10124,59,30,North,65.1,Average
910126,Driver_10125,58,4,South,84.0,Good
910127,Driver_10126,31,12,South,86.1,Good
910128,Driver_10127,40,16,North,60.2,Average
910129,Driver_10128,59,17,West,50.8,Low
910130,Driver_10129,42,22,East,50.1,Low
910131,Driver_10130,41,25,North,65.1,Average
910132,Driver_10131,34,7,South,59.3,Low
910133,Driver_10132,44,18,Central,70.1,Average
910134,Driver_10133,50,20,West,60.2,Average
910135,Driver_10134,51,26,East,66.9,Average
910136,Driver_10135,61,30,North,81.2,Good
910137,Driver_10136,36,30,North,74.9,Average
910138,Driver_10137,48,8,East,56.8,Low
910139,Driver_10138,25,22,Central,51.3,Low
910140,Driver_10139,40,5,South,75.1,Good
910141,Driver_10140,51,17,Central,83.2,Good
910142,Driver_10141,45,4,North,66.6,Average
910143,Driver_10142,52,15,East,96.0,Excellent
910144,Driver_10143,50,6,North,82.9,Good
910145,Driver_10144,61,6,South,98.2,Excellent
910146,Driver_10145,48,21,West,66.3,Average
910147,Driver_10146,46,8,North,97.3,Excellent
910148,Driver_10147,39,13,West,93.5,Excellent
910149,Driver_10148,52,27,East,94.2,Excellent
910150,Driver_10149,26,6,North,96.6,Excellent
910151,Driver_10150,38,21,South,56.4,Low
910152,Driver_10151,62,25,East,51.2,Low
910153,Driver_10152,49,1,East,96.8,Excellent
910154,Driver_10153,38,6,South,63.5,Average
910155,Driver_10154,25,19,North,63.3,Average
910156,Driver_10155,45,9,West,55.5,Low
910157,Driver_10156,55,7,North,59.1,Low
910158,Driver_10157,28,23,Central,51.3,Low
910159,Driver_10158,61,14,North,97.6,Excellent
910160,Driver_10159,56,4,South,74.7,Average
910161,Driver_10160,55,28,South,91.1,Excellent
910162,Driver_10161,28,29,East,68.8,Average
910163,Driver_10162,28,20,West,91.4,Excellent
910164,Driver_10163,25,13,East,63.9,Average
910165,Driver_10164,23,9,Central,77.7,Good
910166,Driver_10165,28,26,West,58.4,Low
910167,Driver_10166,60,3,North,96.8,Excellent
910168,Driver_10167,46,26,North,64.5,Average
910169,Driver_10168,33,2,South,68.9,Average
910170,Driver_10169,23,21,West,86.9,Good
910171,Driver_10170,41,30,West,78.9,Good
910172,Driver_10171,37,12,East,80.2,Good
910173,Driver_10172,47,12,South,65.4,Average
910174,Driver_10173,37,3,Central,65.6,Average
910175,Driver_10174,41,15,South,63.4,Average
910176,Driver_10175,21,22,West,88.7,Good
910177,Driver_10176,52,12,Central,80.9,Good
910178,Driver_10177,60,0,South,77.5,Good
910179,Driver_10178,26,20,Central,82.0,Good
910180,Driver_10179,52,13,Central,67.9,Average
910181,Driver_10180,62,8,South,64.8,Average
910182,Driver_10181,45,26,East,83.7,Good
910183,Driver_10182,40,14,Central,63.6,Average
910184,Driver_10183,30,21,Central,63.1,Average
910185,Driver_10184,55,27,South,50.6,Low
910186,Driver_10185,35,12,Central,84.2,Good
910187,Driver_10186,50,14,Central,66.4,Average
910188,Driver_10187,53,5,West,95.9,Excellent
910189,Driver_10188,28,25,East,87.7,Good
910190,Driver_10189,48,22,Central,67.2,Average
910191,Driver_10190,28,13,Central,74.0,Average
910192,Driver_10191,30,12,West,83.9,Good
910193,Driver_10192,56,20,East,96.1,Excellent
910194,Driver_10193,32,14,North,75.6,Good
910195,Driver_10194,56,15,North,54.9,Low
910196,Driver_10195,47,30,East,97.7,Excellent
910197,Driver_10196,51,19,West,83.0,Good
910198,Driver_10197,34,16,East,62.9,Average
910199,Driver_10198,38,23,Central,75.4,Good
910200,Driver_10199,56,21,East,57.8,Low
910201,Driver_10200,37,11,West,66.5,Average
910202,Driver_10201,38,10,West,58.4,Low
910203,Driver_10202,28,11,South,88.7,Good
910204,Driver_10203,23,20,Central,50.2,Low
910205,Driver_10204,41,0,East,88.4,Good
910206,Driver_10205,43,7,West,88.1,Good
910207,Driver_10206,29,9,Central,81.7,Good
910208,Driver_10207,63,14,Central,55.3,Low
910209,Driver_10208,31,19,North,72.3,Average
910210,Driver_10209,28,26,North,61.1,Average
910211,Driver_10210,40,7,Central,59.1,Low
910212,Driver_10211,24,10,Central,79.2,Good
910213,Driver_10212,60,14,South,78.8,Good
910214,Driver_10213,62,5,East,67.4,Average
910215,Driver_10214,21,12,Central,77.7,Good
910216,Driver_10215,62,24,West,84.2,Good
910217,Driver_10216,30,20,East,95.1,Excellent
910218,Driver_10217,46,23,Central,91.1,Excellent
910219,Driver_10218,59,23,South,93.9,Excellent
910220,Driver_10219,50,18,Central,90.7,Excellent
910221,Driver_10220,23,30,North,53.4,Low
910222,Driver_10221,47,6,East,79.9,Good
910223,Driver_10222,57,20,West,85.0,Good
910224,Driver_10223,36,7,West,91.5,Excellent
910225,Driver_10224,63,23,North,53.9,Low
910226,Driver_10225,47,11,North,95.5,Excellent
910227,Driver_10226,56,27,West,80.6,Good
910228,Driver_10227,62,29,East,90.9,Excellent
910229,Driver_10228,55,6,West,57.2,Low
910230,Driver_10229,26,3,Central,64.4,Average
910231,Driver_10230,49,28,East,83.9,Good
910232,Driver_10231,23,12,East,87.1,Good
910233,Driver_10232,53,15,Central,82.1,Good
910234,Driver_10233,62,16,West,77.5,Good
910235,Driver_10234,39,29,Central,89.5,Good
910236,Driver_10235,61,2,Central,57.5,Low
910237,Driver_10236,23,17,West,52.8,Low
910238,Driver_10237,21,10,South,69.5,Average
910239,Driver_10238,47,2,West,83.4,Good
910240,Driver_10239,24,11,Central,58.1,Low
910241,Driver_10240,32,7,West,87.2,Good
910242,Driver_10241,33,18,South,87.4,Good
910243,Driver_10242,54,19,South,95.4,Excellent
910244,Driver_10243,29,30,South,88.8,Good
910245,Driver_10244,48,28,North,51.6,Low
910246,Driver_10245,27,14,West,52.4,Low
910247,Driver_10246,57,22,East,98.9,Excellent
910248,Driver_10247,48,23,North,77.6,Good
910249,Driver_10248,60,8,West,87.8,Good
910250,Driver_10249,56,22,Central,50.4,Low
910251,Driver_10250,61,1,South,57.9,Low
910252,Driver_10251,52,19,North,54.3,Low
910253,Driver_10252,25,18,North,82.6,Good
910254,Driver_10253,29,18,Central,64.8,Average
910255,Driver_10254,40,14,East,98.2,Excellent
910256,Driver_10255,40,5,East,77.6,Good
910257,Driver_10256,61,29,North,82.8,Good
910258,Driver_10257,58,11,West,53.3,Low
910259,Driver_10258,23,2,West,65.1,Average
910260,Driver_10259,29,19,West,65.9,Average
910261,Driver_10260,33,29,South,81.5,Good
910262,Driver_10261,30,15,South,95.7,Excellent
910263,Driver_10262,45,18,East,78.0,Good
910264,Driver_10263,41,4,Central,92.2,Excellent
910265,Driver_10264,62,16,West,69.3,Average
910266,Driver_10265,36,26,Central,62.8,Average
910267,Driver_10266,58,12,North,84.6,Good
910268,Driver_10267,35,13,Central,54.2,Low
910269,Driver_10268,59,7,West,50.7,Low
910270,Driver_10269,43,28,South,56.1,Low
910271,Driver_10270,53,27,East,56.2,Low
910272,Driver_10271,57,11,East,60.9,Average
910273,Driver_10272,53,28,East,72.5,Average
910274,Driver_10273,44,16,South,58.3,Low
910275,Driver_10274,53,30,North,58.4,Low
910276,Driver_10275,45,8,South,52.7,Low
910277,Driver_10276,56,28,East,86.1,Good
910278,Driver_10277,40,23,West,66.7,Average
910279,Driver_10278,36,22,South,72.9,Average
910280,Driver_10279,49,26,North,90.1,Excellent
910281,Driver_10280,62,21,West,98.6,Excellent
910282,Driver_10281,42,16,Central,68.2,Average
910283,Driver_10282,50,24,Central,79.5,Good
910284,Driver_10283,32,23,Central,93.0,Excellent
910285,Driver_10284,55,4,East,65.4,Average
910286,Driver_10285,40,13,West,51.8,Low
910287,Driver_10286,27,10,West,71.7,Average
910288,Driver_10287,27,28,South,65.2,Average
910289,Driver_10288,62,16,West,71.4,Average
910290,Driver_10289,55,18,Central,56.9,Low
910291,Driver_10290,47,2,West,53.3,Low
910292,Driver_10291,48,2,North,72.5,Average
910293,Driver_10292,45,13,Central,99.3,Excellent
910294,Driver_10293,35,12,Central,75.4,Good
910295,Driver_10294,30,12,East,59.3,Low
910296,Driver_10295,58,18,Central,63.4,Average
910297,Driver_10296,51,28,West,87.3,Good
910298,Driver_10297,34,19,North,94.1,Excellent
910299,Driver_10298,32,20,South,59.3,Low
910300,Driver_10299,60,7,West,69.7,Average
910301,Driver_10300,48,4,East,73.3,Average
910302,Driver_10301,24,25,Central,63.4,Average
910303,Driver_10302,26,5,South,90.9,Excellent
910304,Driver_10303,41,25,Central,65.9,Average
910305,Driver_10304,34,7,Central,75.0,Average
910306,Driver_10305,29,0,Central,89.1,Good
910307,Driver_10306,32,2,Central,69.2,Average
910308,Driver_10307,57,20,Central,79.8,Good
910309,Driver_10308,58,11,South,67.8,Average
910310,Driver_10309,41,29,Central,75.4,Good
910311,Driver_10310,56,6,West,68.3,Average
910312,Driver_10311,26,27,West,93.1,Excellent
910313,Driver_10312,53,15,North,75.0,Average
910314,Driver_10313,38,26,North,74.9,Average
910315,Driver_10314,38,29,North,88.3,Good
910316,Driver_10315,23,26,East,80.6,Good
910317,Driver_10316,25,11,North,52.6,Low
910318,Driver_10317,54,12,North,70.4,Average
910319,Driver_10318,56,3,Central,62.0,Average
910320,Driver_10319,29,21,North,94.6,Excellent
910321,Driver_10320,57,0,West,71.7,Average
910322,Driver_10321,22,19,South,92.7,Excellent
910323,Driver_10322,52,4,South,73.3,Average
910324,Driver_10323,24,2,East,80.1,Good
910325,Driver_10324,32,7,East,70.4,Average
910326,Driver_10325,51,15,Central,57.2,Low
910327,Driver_10326,23,22,East,66.5,Average
910328,Driver_10327,61,24,East,86.6,Good
910329,Driver_10328,46,2,Central,69.0,Average
910330,Driver_10329,50,23,East,86.3,Good
910331,Driver_10330,39,25,East,86.5,Good
910332,Driver_10331,50,20,West,61.3,Average
910333,Driver_10332,25,12,North,82.9,Good
910334,Driver_10333,60,7,East,81.9,Good
910335,Driver_10334,61,27,North,84.3,Good
910336,Driver_10335,26,14,North,77.2,Good
910337,Driver_10336,59,14,Central,74.2,Average
910338,Driver_10337,46,2,South,90.6,Excellent
910339,Driver_10338,33,13,West,68.0,Average
910340,Driver_10339,47,18,Central,55.5,Low
910341,Driver_10340,31,0,North,76.0,Good
910342,Driver_10341,41,8,Central,58.3,Low
910343,Driver_10342,54,18,West,93.7,Excellent
910344,Driver_10343,63,30,West,96.0,Excellent
910345,Driver_10344,47,22,South,73.2,Average
910346,Driver_10345,30,26,North,84.3,Good
910347,Driver_10346,51,3,North,64.9,Average
910348,Driver_10347,41,30,Central,91.6,Excellent
910349,Driver_10348,48,0,West,54.4,Low
910350,Driver_10349,42,19,North,90.2,Excellent
910351,Driver_10350,37,6,North,60.7,Average
910352,Driver_10351,31,19,Central,70.1,Average
910353,Driver_10352,29,4,South,97.3,Excellent
910354,Driver_10353,57,30,East,83.8,Good
910355,Driver_10354,44,11,West,100.0,Excellent
910356,Driver_10355,39,16,East,73.0,Average
910357,Driver_10356,45,0,West,56.2,Low
910358,Driver_10357,53,12,East,58.3,Low
910359,Driver_10358,29,19,Central,59.4,Low
910360,Driver_10359,42,16,West,55.5,Low
910361,Driver_10360,52,16,Central,92.8,Excellent
910362,Driver_10361,56,23,South,73.3,Average
910363,Driver_10362,53,30,South,88.1,Good
910364,Driver_10363,35,20,North,63.7,Average
910365,Driver_10364,22,1,East,52.4,Low
910366,Driver_10365,36,22,East,88.9,Good
910367,Driver_10366,22,11,North,61.3,Average
910368,Driver_10367,22,13,South,94.3,Excellent
910369,Driver_10368,50,20,Central,78.4,Good
910370,Driver_10369,28,6,North,71.3,Average
910371,Driver_10370,53,14,West,94.5,Excellent
910372,Driver_10371,48,11,East,78.2,Good
910373,Driver_10372,22,29,East,53.1,Low
910374,Driver_10373,52,10,South,76.9,Good
910375,Driver_10374,33,15,South,78.6,Good
910376,Driver_10375,50,19,West,99.2,Excellent
910377,Driver_10376,61,20,West,87.7,Good
910378,Driver_10377,58,4,South,88.7,Good
910379,Driver_10378,37,9,East,97.5,Excellent
910380,Driver_10379,51,24,South,82.9,Good
910381,Driver_10380,60,13,West,99.9,Excellent
910382,Driver_10381,53,25,South,60.3,Average
910383,Driver_10382,32,8,West,98.5,Excellent
910384,Driver_10383,25,9,West,67.0,Average
910385,Driver_10384,58,9,South,82.2,Good
910386,Driver_10385,62,26,Central,82.5,Good
910387,Driver_10386,60,1,North,96.1,Excellent
910388,Driver_10387,55,24,North,63.9,Average
910389,Driver_10388,38,26,North,66.8,Average
910390,Driver_10389,30,16,West,79.7,Good
910391,Driver_10390,40,1,Central,99.5,Excellent
910392,Driver_10391,22,26,East,50.4,Low
910393,Driver_10392,58,29,North,66.4,Average
910394,Driver_10393,27,4,East,53.8,Low
910395,Driver_10394,33,17,Central,53.2,Low
910396,Driver_10395,22,10,West,51.2,Low
910397,Driver_10396,37,0,South,78.1,Good
910398,Driver_10397,21,1,Central,51.8,Low
910399,Driver_10398,28,17,East,86.9,Good
910400,Driver_10399,54,17,West,64.6,Average
910401,Driver_10400,21,3,East,88.1,Good
910402,Driver_10401,28,10,North,71.2,Average
910403,Driver_10402,49,23,East,91.9,Excellent
910404,Driver_10403,35,9,South,86.4,Good
910405,Driver_10404,51,19,North,86.9,Good
910406,Driver_10405,22,29,Central,99.9,Excellent
910407,Driver_10406,33,12,East,67.4,Average
910408,Driver_10407,23,9,East,75.8,Good
910409,Driver_10408,30,1,North,61.2,Average
910410,Driver_10409,39,17,West,95.1,Excellent
910411,Driver_10410,30,12,North,62.6,Average
910412,Driver_10411,34,22,Central,69.2,Average
910413,Driver_10412,27,16,East,64.5,Average
910414,Driver_10413,49,24,West,95.6,Excellent
910415,Driver_10414,62,1,North,94.8,Excellent
910416,Driver_10415,28,25,Central,90.0,Good
910417,Driver_10416,63,4,North,79.4,Good
910418,Driver_10417,31,2,South,83.5,Good
910419,Driver_10418,35,6,West,74.9,Average
910420,Driver_10419,27,25,Central,58.3,Low
910421,Driver_10420,31,27,West,81.2,Good
910422,Driver_10421,28,16,West,79.5,Good
910423,Driver_10422,63,12,South,92.4,Excellent
910424,Driver_10423,57,23,North,55.7,Low
910425,Driver_10424,58,7,East,70.8,Average
910426,Driver_10425,28,6,South,82.6,Good
910427,Driver_10426,56,29,Central,75.8,Good
910428,Driver_10427,53,3,West,52.2,Low
910429,Driver_10428,38,24,East,99.1,Excellent
910430,Driver_10429,33,23,Central,99.9,Excellent
910431,Driver_10430,53,5,South,87.6,Good
910432,Driver_10431,47,3,West,87.2,Good
910433,Driver_10432,58,23,West,58.9,Low
910434,Driver_10433,60,21,East,78.4,Good
910435,Driver_10434,58,16,Central,60.9,Average
910436,Driver_10435,47,0,North,54.3,Low
910437,Driver_10436,59,10,East,61.5,Average
910438,Driver_10437,39,22,South,60.8,Average
910439,Driver_10438,49,19,East,76.3,Good
910440,Driver_10439,24,16,Central,74.4,Average
910441,Driver_10440,31,22,West,53.9,Low
910442,Driver_10441,48,13,East,75.5,Good
910443,Driver_10442,39,27,East,94.3,Excellent
910444,Driver_10443,57,6,North,56.9,Low
910445,Driver_10444,48,3,West,75.7,Good
910446,Driver_10445,55,4,North,67.6,Average
910447,Driver_10446,61,2,East,96.4,Excellent
910448,Driver_10447,38,14,Central,83.8,Good
910449,Driver_10448,46,5,East,88.0,Good
910450,Driver_10449,43,4,West,82.8,Good
910451,Driver_10450,29,2,West,96.4,Excellent
910452,Driver_10451,47,7,North,78.8,Good
910453,Driver_10452,31,22,North,79.4,Good
910454,Driver_10453,51,29,West,51.2,Low
910455,Driver_10454,60,29,South,98.1,Excellent
910456,Driver_10455,30,28,East,80.8,Good
910457,Driver_10456,55,14,South,56.9,Low
910458,Driver_10457,38,26,West,89.5,Good
910459,Driver_10458,23,3,East,50.3,Low
910460,Driver_10459,36,29,South,60.5,Average
910461,Driver_10460,43,28,East,52.4,Low
910462,Driver_10461,26,24,North,64.0,Average
910463,Driver_10462,60,14,Central,51.6,Low
910464,Driver_10463,31,8,East,54.9,Low
910465,Driver_10464,43,4,West,50.3,Low
910466,Driver_10465,44,27,West,74.8,Average
910467,Driver_10466,60,27,West,87.6,Good
910468,Driver_10467,51,0,North,51.4,Low
910469,Driver_10468,23,18,East,72.0,Average
910470,Driver_10469,57,11,North,56.5,Low
910471,Driver_10470,61,19,West,73.7,Average
910472,Driver_10471,57,11,North,57.3,Low
910473,Driver_10472,56,17,East,85.0,Good
910474,Driver_10473,32,6,South,83.1,Good
910475,Driver_10474,34,7,North,73.8,Average
910476,Driver_10475,23,10,Central,80.5,Good
910477,Driver_10476,47,9,North,68.2,Average
910478,Driver_10477,52,2,South,99.7,Excellent
910479,Driver_10478,50,9,South,83.2,Good
910480,Driver_10479,33,3,East,63.7,Average
910481,Driver_10480,63,0,Central,65.3,Average
910482,Driver_10481,63,9,East,53.0,Low
910483,Driver_10482,28,6,North,99.9,Excellent
910484,Driver_10483,45,0,South,74.0,Average
910485,Driver_10484,50,24,West,86.9,Good
910486,Driver_10485,41,25,South,90.5,Excellent
910487,Driver_10486,54,1,West,79.2,Good
910488,Driver_10487,46,27,East,71.3,Average
910489,Driver_10488,33,17,West,57.6,Low
910490,Driver_10489,62,20,Central,81.6,Good
910491,Driver_10490,37,9,West,67.9,Average
910492,Driver_10491,62,24,South,95.8,Excellent
910493,Driver_10492,59,17,South,60.5,Average
910494,Driver_10493,41,3,West,80.5,Good
910495,Driver_10494,31,9,South,90.2,Excellent
910496,Driver_10495,36,3,West,99.2,Excellent
910497,Driver_10496,26,13,East,67.3,Average
910498,Driver_10497,63,21,West,53.8,Low
910499,Driver_10498,48,22,East,80.7,Good
910500,Driver_10499,44,7,East,53.7,Low
910501,Driver_10500,34,14,East,96.1,Excellent
910502,Driver_10501,53,22,North,78.6,Good
910503,Driver_10502,43,18,West,83.1,Good
910504,Driver_10503,42,7,Central,70.0,Average
910505,Driver_10504,37,21,North,73.2,Average
910506,Driver_10505,41,27,North,77.3,Good
910507,Driver_10506,41,0,West,86.7,Good
910508,Driver_10507,44,2,East,87.5,Good
910509,Driver_10508,37,24,South,70.0,Average
910510,Driver_10509,37,30,East,59.5,Low
910511,Driver_10510,22,20,West,70.8,Average
910512,Driver_10511,56,18,Central,63.5,Average
910513,Driver_10512,46,10,West,58.3,Low
910514,Driver_10513,27,22,Central,66.8,Average
910515,Driver_10514,42,21,West,57.4,Low
